LeadExternalId,AccountExternalId,FirstName,LastName,Title,Company,Email,Phone,Status,LeadSource,Country,CreatedDate
7064d6d3-fef0-45e1-bb49-9c24b094b4bc,43781ed1ace578149e0cc33b9ac9c3accea22d99815a0b8e55e951126b8f8abb,Charles,Terry,Engineer,Garrison PLC,charles.terry@lopez.biz,754-909-0142x836,Closed - Not Converted,Trade Show,Christmas Island,2025-08-18
2c637e19-8d75-4229-bf32-bd004d8639ab,764c9c32b29c00750f8b15b0211c396a85753c91c9678a4c89ad218679677c8f,Adam,Farrell,Engineer,Gutierrez Group,adam.farrell@young.com,247.628.9098,Open - Not Contacted,Trade Show,Sao Tome and Principe,2025-06-07T21:30:23Z
aed4adf2-5172-4a4a-b96e-8b0df403bf0e,cd1bf791ded95ef08f83e735c7b17742e127274512a5b5ff804d39729e38f1cd,Tammy,Avery,Manager,Elliott PLC LLC,tammy.avery@mays.biz,(342)791-1206x4932,Open - Not Contacted,Referral,Uganda,2024-11-28T21:30:23Z
fb5e216b-630a-4679-93fb-482963f7ad91,0fe45bc36b8f0ffd2dd693ddbad4aa818edc217bedd06fd2d82f2acb9905b1c8,Ruben,Moore,Engineer,Richardson and Sons,ruben.moore@wade-chapman.com,(599)760-0770x28386,Open - Not Contacted,Phone Inquiry,Dominican Republic,2025-05-02
83d8c80b-e81a-4db0-a049-f72851dd86bc,60138c7dcd17934f2ed55fc596f48896aab70036fd262bd78455803287a2a526,Amy,Frey,Engineer,Holder-Rodriguez,amy.frey@williams-livingston.org,(032)674-2566x01683,Closed - Converted,Referral,Benin,2025-01-25T21:30:23Z
258717f6-efcb-4676-a3f4-d5b4d79a3d8c,594194275b982f0338ba9744a4cf83fd3199d20ca9738d3e46c43347adc10f31, Christina ,Ponce,Engineer,"Peters, Keller and Ross",christina.ponce@jackson-lopez.net,242.761.7867x41026,Closed - Not Converted,Web,Montserrat,2025-08-09
1eb86161-8a83-4404-92dc-62fe8bf05ced,a1d15aa99294135f04b0772d76fbc2a2a24c18691819ef4253ab0b0af5f40ccc,Kimberly,Jones,Director,Ramirez-Thomas,kimberly.jones@mccoy-gibson.com,001-258-559-5289,Closed - Not Converted,Phone Inquiry,Mexico,2025-08-03T21:30:23Z
7c9bff01-88fb-454f-ab62-98305b59b0d2,e36a15dd94b30a830fb493f3451af3145caf5e1a8bd916971b00bf44189280f0, Matthew ,Williams,Data Engineer,Welch-Lawrence,matthew.williams@martinez.biz,553.523.1356x4273,working - contacted,,Togo,2025-08-20T21:30:23Z
88ce8cf2-5558-4ce0-9cab-67a0a31219ae,d129db48668e4376ea6e8b1bab4d42e4bf9535157cb2d0a6aaff91cfca21f32a,Alex,Lane,Analyst,"Hampton, Hughes and Davis",alex.lane@gonzalez.org,(090)404-1721x8423,Open - Not Contacted,Phone Inquiry,Spain,2024-10-19T21:30:23Z
c0b76379-1849-4dd8-bce5-5cb6e6401f8c,e3f1749331417d9aa77edcae69b31ab2b62d0ce52c2c147d7ec2ef1e8d7340d7,Lauren,Saunders,Analyst,"Elliott, Dunn and Baker",lauren.saunders@crawford.net,114-122-7709x5877,working - contacted,Advertisement,Malta,2024-12-24
88181084-d2c0-4702-8c26-8ca0b3ddfed6,35d99f4fbc2a46193070698c4c7b8f158f44695adcb221cd8541591fe161a58e, Lisa ,Bonilla,Manager,"Salas, Espinoza and Christian",lisa.bonilla@tanner.com,,Closed - Not Converted,Web,San Marino,2025-04-06T21:30:23Z
e96c8981-574c-4172-8ecd-1ef474f2925f,8376602579c99eb88deac8565ab970317b510a19fbaa71e156d3c8ac28b322c1,Paula,Mccann,CTO,Burgess Inc,paula.mccann@nelson.net,125.607.0723,Closed - Not Converted,Trade Show,United Kingdom,07/07/2025
a6ac289d-3e18-4f29-9f27-61ad6611cf69,14803379af098a2953b855a98b9ac63d3ae7977b9e6836f7d281fbb56bb42e25,Joshua,Frank,VP,Smith Inc,joshua.frank@ford-burton.org,285.473.6473x33255,working - contacted,Partner,Guinea-Bissau,02/11/2025
53933add-fedc-4e87-8c7d-eac167c888bc,764c9c32b29c00750f8b15b0211c396a85753c91c9678a4c89ad218679677c8f,Kenneth,Davila,Engineer,Gutierrez Group,kenneth.davila@young.com,(779)613-2238,Closed - Converted,Partner,Sao Tome and Principe,2025-05-12
fa3d3556-a563-47da-af38-a9376b9fb127,1e5cd9539604edfdd6da3d298ca07a46e6c6becff58e2c07b6481b06a1fdd3e0,Eric,Griffin,VP,Mitchell LLC,eric.griffin@avila.com,+1-951-609-7419x621,Open - Not Contacted,Trade Show,Sierra Leone,10/19/2024
0042fec5-c166-445e-9d7a-ac85790331bf,ffef3f47e9aa0dd164ac7e05f6791cea443242f952a5b6e88f2631be4e55c641,Eric,Richardson,Engineer,Lindsey PLC,eric.richardson@jacobson-jones.com,001-613-347-6961x2698,Closed - Converted,Web,Mexico,2025-04-02
5570b85b-905f-4e77-98e7-78bf94aad7ce,UNMATCHED_784389c7-9,Ronald,Baker,Analyst,"Le, Morris and Jones",ronald.baker@petersen.com,612-063-8845,Closed - Not Converted,Partner,Gibraltar,2025-03-08
ef05ce4a-802a-4f15-a4ed-3aca9efa9e98,0ed196b5c480211f78eebf5ad6b208fc66c81954bfd16d19990a0b4e81fbafe4,Catherine,Chavez,Manager,Osborne LLC,catherine.chavez@johnson-robbins.info,5918904154,working - contacted,Partner,Turks and Caicos Islands,12/11/2024
269032a9-bedd-40cf-93fc-8bfdc0400d7b,fdc835e4acc294ddf59cd60bb49c2063635f4ae4c71fb14c022634e2b0aaea72,Jessica,Roberts,CTO,"Johnson, Rodriguez and Berg",jessica.roberts@williams.biz,001-326-747-4270x1132,working - contacted,Referral,French Guiana,2024-10-21
7045dd3a-ddcc-4632-8635-eefb5baf8edb,7c20630f52473ca1841e84a5ce3d22c47f569422ecebdea0fc9a9adbb0b7e55b,William,Ortiz,Director,Williams PLC,william.ortiz@torres.com,(552)125-3520x96404,Closed - Converted,,Brazil,2025-04-14
094e00a0-0954-4929-b48c-65e6d6f07f1a,b03bbd00f513c753836a31a4e6c7e5839556729de0b567ee88facbf12f2f07b8,Angie,Kaiser,CTO,"Rocha, Tran and Lozano",angie.kaiser@rivera.net,+1-529-387-1429,Closed - Not Converted,Phone Inquiry,Colombia,2025-07-02
9a44d2ff-41b4-407e-a635-b3661cd3fe7d,b48c5c8bbd4f6541a949648f5e2bbc219e9866277759c7aec04209331c342a4c,Michelle,Ellis,Engineer,Copeland Inc,michelle.ellis@potts-cox.com,(262)233-0091x7291,Closed - Converted,,Macedonia,2025-09-23
ab5b773b-8cad-4a19-bf72-d274affd67ed,a85b3bf5c46af85700427ef2e81605204ed96c579c251dc842f4007207668635,Lisa,Herman,Director,"Hale, Lee and Gates",missingdot@domain,852-935-4975x7269,Closed - Not Converted,Referral,Luxembourg,2025-04-10T21:30:23Z
9b3a24d3-28e7-4a0c-b816-c732b538ca43,0024a8ebaa4ce0b617716852859a58d9cadd1a5c1ed7c8619b5667929c45b50c,Andrew,White,Data Engineer,"Davis, Pierce and Bridges",andrew.white@schneider-jones.org,(922)151-8730,Open - Not Contacted,Trade Show,Venezuela,2025-10-04T21:30:23Z
e0f5d101-6d85-4f11-a2d6-65bc8e1bba3a,912ef5a2b58db40d72e601d69d78937235f185dfa6f8104e7e464b9617ee1abe,Michael,Green,Engineer,Palmer-Miller,michael.green@jenkins.com,304.338.4740x1784,working - contacted,Partner,French Polynesia,2025-03-22
19f92689-ab9b-4fd8-ba78-5a6307234dc7,073bd33e50e2058d69db9de4e60ba63e2799f0d5b24a8e4167bac2f4ac2a52bb,David,King,VP,"Edwards, Davis and Phillips",david.king@johnson.info,(294)474-2059x3020,Working - Contacted,Web,Japan,2024-12-02
e0bbc538-05ce-4b3e-858d-78260af239db,6cf0828daa8260edf86a44f2266c0a390964ed0be01937aecf0f1a1ee91563be,Craig,Arnold,Manager,"Smith, Jacobs and Willis",craig.arnold@miller-williams.net,001-552-246-8589x39393,Closed - Not Converted,Referral,Japan,2024-12-12T21:30:23Z
d968e798-ba38-47e6-b4df-f8526c5e1636,53fde8c1415ed41b8ee23166d082084309cc864e2469b1d6492af3d8dbccd5b2,Jay,Terrell,Analyst,"Leon, Martin And Spears",jay.terrell@hamilton-hughes.com,872.525.9699,Open - Not Contacted,Trade Show,Greece,2025-02-05T21:30:23Z
308f05bd-aea5-4a2b-bcc0-70fcb11c1d0b,edfa40f792cc26ce28aea19b35c0dc0a2b79cc25776676a8a427cd48f1ce74ab,Ray,Vasquez,Manager,"Holland, Garcia and Keith",ray.vasquez@goodman.com,+1-401-307-7610x5329,working - contacted,Referral,Mauritania,12/29/2024
668843c4-e363-4893-b01b-407fadfdbabf,a1fe49af13c2511d83b9006937e7d272a84b124a3010e23a5a35ad06a5c8dee4,Nicholas,Mccarthy,Analyst,Joyce Group,nicholas.mccarthy@martin.net,749.257.5596,Closed - Not Converted,,Chile,2025-05-11
ce6bbc82-80c5-4d55-9bd4-66e9a4073ad6,19fd4f1d5db7e4f7b4278ca06d66acc74a00d6752b9156fedc59a6b745015b22,Antonio,Farley,Analyst,Wagner-Hoffman,antonio.farley@anderson-sanchez.com,+1-807-441-8474x10364,working - contacted,,Comoros,2024-11-26
04b078e5-42b0-4075-8eae-507021ce6f9b,0352341620a1a5df4087fe41f149cb0d218db99457a356e0476694cb62068666,Brent,Gibbs,Analyst,Vazquez-Henderson,brent.gibbs@martinez.net,+1-906-005-7710x994,working - contacted,Advertisement,Eritrea,2025-02-23T21:30:23Z
12a42262-17e0-4292-b3b9-e08c73ecd4fb,5cf1af315ee46a416882b83471c6b9e7e835f05e3337b96a8cdfa36a74f6df9d, Michael ,Townsend,Director,Shaw-Mora,michael.townsend@munoz.com,(308)953-2183x642,Closed - Not Converted,,Philippines,2025-03-12T21:30:23Z
0724dd98-afa9-43c9-b893-a89a3358456b,3b6ecfdfee21ec35ebca319cee6faec713bcdfa7c755cfd713a24fd6a9376067,Mary,Peterson,Data Engineer,Banks-Sanders,mary.peterson@long.com,001-598-229-9580x1218,working - contacted,Phone Inquiry,Czech Republic,2025-09-25
e2f66cf7-f371-4019-bda3-8f6faa5ecec9,f6fcea09beb208a3433c3cdd837650ba9453a2395c339d589effa70f0841ca61,Kevin,Kelly,Data Engineer,Rodriguez-Estrada,kevin.kelly@flynn.com,(024)515-4657,working - contacted,Advertisement,Morocco,2025-08-26
c8d9f466-5a20-47b3-85b9-69925390185d,6ed03475b047752f36f9d023d6027a0e3f9dee833bdacbac8938baa665492791, Karen ,Pratt,Analyst,Moss Inc,karen.pratt@bowers-holt.com,(207)937-4189x542,Open - Not Contacted,Referral,Niger,01/23/2025
bb7b8f80-83e6-46f2-81a4-d7fe8af07e6b,6b01175e1c3f2233d18579e049c267b4ecdb614a8e254dc01606b9218148bc2d,Natalie,Brown,Engineer,"Richard, Smith and Peters",natalie.brown@jones.info,001-405-048-7618x575,Closed - Converted,Referral,Croatia,2025-03-16
44d3aec0-3d22-414e-808b-9e8956b9512f,2c470d89c6ac94a34b14dbcec3ed9c591d0e4cfa8a9864883e04e8a5b6dd93c0,Michelle,Brown,CTO,Hamilton-Randolph,michelle.brown@velez-monroe.info,+1-750-588-4074,Closed - Converted,Partner,Botswana,2025-03-16
0b60028d-d800-4806-bbcb-e6f8481396be,dba569b364ad9d5d089e7de6385327f6d6cc476522ef078c9a501a3ee6e401f8,Joseph,Palmer,Engineer,Wu-Espinoza LLC,joseph.palmer@griffin-kirby.com,521-434-0271x023,Closed - Converted,Partner,Uzbekistan,2025-08-24T21:30:23Z
5c193e4c-a47e-4476-b578-95bfe202188a,38efb6c4044b984ba5edd85c73ca27de8482257b1a9caf07171d03bcf8ffb458,Thomas,Salazar,Engineer,Riley-Tapia,thomas.salazar@crawford-garcia.net,,Open - Not Contacted,Trade Show,Afghanistan,05/24/2025
59622787-2ffb-47a6-83c4-5183025e75bd,b17ff1eb749fba0b3c9f4c50adf95ecfe8d929b5a25d38534eda05f34923f1f0,Shane,Hernandez,Director,Baker-Thompson,shane.hernandez@williams-pierce.net,286.414.0546,Closed - Not Converted,Referral,Indonesia,11/24/2024
0d0dc0c5-df14-4f11-90cc-15156c66fc68,fb1326f4fb9458684d162da094306f7d0773ee3375c0d2b5af2b697c227238c0, Taylor ,Wilson,CTO,Robinson LLC,taylor.wilson@garcia.net,(477)020-8369,working - contacted,Web,Antigua and Barbuda,2024-10-29
755b60c8-af76-4530-ab74-bc30c41644b6,ce3b40611fed862c290928b29ee7a20bcb5711ad29e9e88e1d5d7869220b759a,Jessica,Warren,Data Engineer,Moreno Plc,jessica.warren@figueroa.org,544-493-5578x3047,Open - Not Contacted,Trade Show,Kiribati,2024-11-03
e0bb7e02-3dd2-42fd-8631-764551b44d9c,ec4d78c8962f5f989d4ae3efd5b8a99b38d3c4a120c81711441cf74f0cea8d0b, Tyrone ,Woods,Engineer,Jones Ltd,tyrone.woods@holmes-williams.net,2210919016,Closed - Converted,Referral,United States Virgin Islands,2024-12-04T21:30:23Z
9cd61936-52f9-454e-8dc7-e12068bb1765,fea01fa2a8083dd840b937569a9fe7d45c6523f34d3ac0efe47c75edb60f0cfc,Stephanie,Yoder,Director,Snow And Sons,stephanie.yoder@espinoza-carlson.com,109-440-8984x2934,Closed - Not Converted,Advertisement,Andorra,2025-09-10
53671387-b4c0-4c58-ba4c-f3e6542157dd,a84c9b4b0f03e73ae7c5155829f17eaa69f0cdb220d2ca140ea45f25d31e5704,Rebecca,Webb,Analyst,Edwards LLC,rebecca.webb@green.com,(665)703-4266,Open - Not Contacted,Trade Show,Gabon,2025-08-15T21:30:23Z
5721a07d-e1c9-4e53-9a78-bf24ec2009fe,560b8a0dedfd4ac2222aa504d3afcaa9324ba17ff0fea8d86b9f277b12215029, John ,Hawkins,Manager,"Wright, Hughes and Berry",john.hawkins@ellis.com,001-776-789-9349,working - contacted,,Equatorial Guinea,06/29/2025
db7606b4-b402-43bc-8715-f22314c49d86,ae8a767aaa26aa823ae9449b3cd7be7834963167a27ada5817d52e22a427b286,Jared,Harris,Analyst,"Simmons, Sloan and Stevenson",jared.harris@johnson.com,001-556-666-2722x16138,Closed - Not Converted,Phone Inquiry,Falkland Islands (Malvinas),2025-02-23
8e4b0fe5-662f-4482-9cfa-d6ae08a4e102,75bbf42fb4a5bca4e371cd458e72898024aa0a2f4157357d9c46f70ed78d2dd6,Donna,Wilkinson,Manager,Anderson-Zimmerman,donna.wilkinson@arnold.info,001-990-206-9377x080,Open - Not Contacted,Partner,Brazil,2025-09-07
18180574-fd56-431e-bc3e-5ebdbd378460,8b750293d09f66f097a1c00308ae3e465ea1c8c4fa52fc64324cc201377980b8,James,Cruz,Data Engineer,Johnson Group,james.cruz@reynolds-wood.com,+1-658-622-7819x1731,Working - Contacted,,Tonga,2025-06-21
80f2fa84-94a3-408d-a045-f22eb440a43f,6f2dd327e773dd0e8c841b7e573ce7912722529753fda2fe2cf0103422bbff04,Michael,Jones,VP,Campbell-Castillo,michael.jones@villa-roberts.com,001-638-470-1618x661,Working - Contacted,Trade Show,Faroe Islands,2025-08-15T21:30:23Z
47231c52-3499-484b-9f55-e98ac885ea2d,72ee8ff69034df8ce74025dc2ba62c8b6cd0374e24e75fa5c6dea049d8d0345f,Jeffrey,Edwards ,Data Engineer,Gallagher Inc,jeffrey.edwards@brady-lynch.com,334.068.4784x645,Open - Not Contacted,Web,Poland,2024-12-18
d5c81294-b65e-4e74-b10c-d9521f99b868,6bec791d381e4b5e1cfb1cdff557e4b980567fe03f66508e7e2d24d47574bbc8,Daniel,Curry,VP,Peters-Rocha,daniel.curry@fry.com,+1-144-081-4147x077,working - contacted,Referral,Korea,2025-01-11T21:30:23Z
6b511954-c575-443b-935a-f9dc786315ef,268a6f5131ed6c0a211c45cb3ede17bb46dc82f0e355647048ed3b538548743b, Mary ,Christian,Engineer,Allen Llc,mary.christian@mercado-kennedy.org,(436)098-0025x4654,Open - Not Contacted,,Jersey,01/03/2025
a3b4d448-5483-4fdd-ac14-f660aaced1fc,211ea853401320a44e79b5502a482b1603ddb31aa9c39ff9d8bf64575e662e0e, Michael ,Burns,Director,Knight-Hunter,michael.burns@barnes.org,,working - contacted,Phone Inquiry,Andorra,2024-10-25
6491a350-cd26-4fc9-9e2d-33092294f5a0,d76954ff5e386b692e931dc61739b14d98a500db9bd19a63fffa44b91a93a20a,Cynthia,Lester,CTO,"Nguyen, Rodriguez and Dunn",cynthia.lester@wilkinson.com,(020)464-0050x68279,Open - Not Contacted,Phone Inquiry,Bahamas,2025-08-24T21:30:23Z
9ff86fa4-de7d-41b2-a000-767bc3903003,75e5b0cd58228effa9374ff3c12b56c602afef00eaeac3ccfc836e5f7b6163d0,Christine,Johnson,Engineer,"Hughes, Zavala And Miranda",christine.johnson@parker.com,539-476-0207,Working - Contacted,Web,Kuwait,2025-07-06T21:30:23Z
e5fb784a-7fd0-469d-87cc-d36053efef56,bdaa8211cc6b40fe79d11cac85fa9bd829ab2e002821c6b4e2812a1576c4590e,Adam,Mckinney,Engineer,"Wyatt, Hill and Hahn",adam.mckinney@taylor.com,+1-050-197-9044x07495,Open - Not Contacted,Advertisement,Tokelau,04/29/2025
993b2197-3299-4d12-bde7-f4166aa90d8a,15d5bc731265a7d0a1d7f318e5543dc10d31f1716764e56c4894aa5cf9c816f2,Justin,Frost,Manager,Jenkins PLC,justin.frost@santana-conrad.com,783-313-0641x4561,Working - Contacted,Referral,Turks and Caicos Islands,2025-09-13
16686b2c-a619-4478-ad03-80e4ea7d404b,904d8d6552ac9f31f5b90dfac72452eff5f92adb30969cc864b63301d5a932d0, John ,Steele,Analyst,"Porter, Stephens and Ballard",john.steele@jones.com,001-512-260-0593x2014,Open - Not Contacted,Referral,Botswana,2025-01-24
2bf3d99e-ca0e-4c55-90c9-b1850ea00935,a07956f2b4218e32f62c018329e89fc80b8feb01a2aebd20d434b0b19aaf5f13,Wesley,Moody,Manager,Smith and Sons,wesley.moody@fitzpatrick.biz,001-590-920-0659x95535,Closed - Not Converted,Partner,Netherlands Antilles,2025-09-23T21:30:23Z
2ee8ccbf-f0b7-4c73-9c5d-13c5f0dc405b,36a2415921506a0b849503002f9ecffd442389726259586288e89788eed34a38,Audrey,Vega,Analyst,"Day, Williams and White",audrey.vega@kelly.com,+1-296-398-1294x550,Closed - Converted,Referral,Qatar,07/04/2025
58d40de2-1b50-411b-a70d-f0b513c6c4ea,60c5e645213e2dda1bee42b6e8f669a6184780a8d23933991a21badc64c039c4,Shawn,Thompson,Data Engineer,"Hawkins, Johnson and Pham",shawn.thompson@smith.biz,+1-855-159-6011,Open - Not Contacted,,Korea,2024-12-28
5c4a676d-ecb8-4c51-b720-00d4fa8feffc,6cf6c0714f4892e5c449aeb090df2205dba2d92e479254d903121c8e5e6dab7d,Dale,Gordon,Data Engineer,Ramos Inc,dale.gordon@barnes.info,001-488-332-0982x2435,Closed - Converted,Phone Inquiry,Benin,2024-12-25
4c5d754d-1819-44fc-9b69-c6fc5ac7edb9,96f890f96352fbb3b779e65845397da2a7bd78e71286c7e81fd3005737fe4614, Jennifer ,Swanson,CTO,"Mccoy, Pitts and Robinson",jennifer.swanson@wilson.com,3038424188,Closed - Converted,Advertisement,Samoa,2025-03-15
4058a562-ee0d-409e-8af0-1c2a1720059b,50c740cfba6473c040b4a4cd0c93bcdfb5877ae0f1e0ae391efd30288e53eb74,Briana,Hester,Data Engineer,Aguilar-Anderson,briana.hester@anderson.info,367.651.9930x756,Working - Contacted,Partner,Vanuatu,2025-08-06T21:30:23Z
4049215f-18ee-4ead-8417-1b022de21e3a,ac84780fb7bb4eb9a54c47427fedac9cf6e463994687bb2d9843db03b3f846d7, Ronald ,Figueroa,Data Engineer,"Alexander, Jones and Stanton",ronald.figueroa@cobb-brown.com,001-748-901-4394x69637,working - contacted,Referral,Nepal,2025-04-02
c6230a5d-d843-49e5-a087-e21214a6c1cb,eb8f845bf0320850b3aaf98b309e51cdd06a239938d7900b3d5f23cd24f5ced3,Philip,Garcia,Engineer,"Stevens, Williams and Davis",philip.garcia@scott.org,+1-739-803-1623x460,Closed - Converted,Phone Inquiry,Guadeloupe,2025-03-29T21:30:23Z
177d0815-f33b-4949-be0a-b9ebffc883c0,ff52a465ed032a38c18f41d0b032fcc85ac1407ee3530918a28e2bb543d60dda,George,Holmes,CTO,Wilkerson Inc,george.holmes@branch.com,9582147925,Closed - Converted,Advertisement,Haiti,2025-09-28
60028cf6-d57c-4de4-b36d-8be26da96ea8,e8f4a6ab9d05eecc7027ad40e590e7f25f6cd612a4672a80fbbb1dc59da9f86f,Melvin,Thomas,Engineer,"Matthews, Cooper And English",melvin.thomas@johnson.com,001-947-744-0711x51226,Closed - Converted,Advertisement,Equatorial Guinea,07/26/2025
da587316-4638-451a-91d4-fb7273e33a0a,d8a34ceade71554d4bb8930beb18c9dbdc31f7effe3a1b3e5fe19bd719760263,Abigail,Daniels,Director,"Ward, Mcdonald and Russell",abigail.daniels@howard-garcia.com,001-538-449-2756x53851,Open - Not Contacted,Referral,Macedonia,2024-10-28
c61960d5-9206-4f6b-8c42-02e6a0bfade2,a8b894ab43eab77a0f9941da9371f2af8949a14aa704c1536c83445235085b84,Craig,Mckenzie,Director,Jackson PLC,craig.mckenzie@murphy.org,+1-767-513-7368x1677,Closed - Not Converted,Phone Inquiry,Saint Helena,10/18/2024
c90c4a3d-b984-46b0-8951-39399acce0b0,6e88ac7018de075ee40438e8788e2e4dc1d9774988f635f91e4aa0c3272a8af6,Martha,Woodard,Director,Barnes LLC,martha.woodard@rice.com,194-542-0526x7895,Closed - Not Converted,,United States of America,01/04/2025
8dad2598-61d9-41c9-9bc7-c872b6562aea,3c81c809a862734e7c070d6347ed88df6a3e6b5a85f1b4504e0171a299ea73fe,Kaitlin,Elliott,Engineer,Mccullough and Sons,kaitlin.elliott@booth.info,+1-192-761-0674x063,Open - Not Contacted,Referral,Anguilla,06/26/2025
7c5a78de-2da8-4ba4-9658-9cc0082a3b90,0cacccd694e9045a065cc052b78928de67839ecfa14adc69588b61618c307aa0,Valerie,Smith,Director,"Dillon, Acosta and Murray",valerie.smith@miller-jacobs.com,,Working - Contacted,Partner,Bahrain,06/12/2025
1772c25c-8860-45f8-b73d-fdd05e1f23d1,fa1e85d17f4b13d0c6ed138ab75dc55147f8b982db656df6fbb8dbb98fd2dd94,Megan,Stokes,VP,Elliott Ltd,megan.stokes@horton.biz,(596)378-4562x274,Open - Not Contacted,Partner,Comoros,08/27/2025
d740cbfc-a373-4765-939e-05a3f95053b9,a9aeb0078478b7982803444efd16e84b380f57027a514e22a2097c0ad20be7ae,Charles,Galloway,Analyst,Fuentes-Miller,charles.galloway@gutierrez.com,293.664.5676x94562,Working - Contacted,Web,Qatar,2025-03-20T21:30:23Z
4ca5e612-1b90-49a5-8df9-7ed3d1aee5af,610b108b28bc7236e4ed2b20d1e19399b98f1a27a694d110e2384daf320935ea,David,Reeves,Data Engineer,"Payne, Carrillo and Gonzalez",david.reeves@lozano.com,063-172-0963,Working - Contacted,Trade Show,Mauritania,2025-01-02
cba18865-dad9-4653-9f89-9164b2e8fcf9,3cffeb37698c26cb0f020615af21e5641e1180643c5cdc6522b238dfc9ba9968,Laura,Duke,Manager,"Ramirez, Goodman And Beltran",laura.duke@turner-cox.com,001-819-680-5428x1492,Closed - Converted,Trade Show,Russian Federation,2025-01-26
5c93f03a-945d-4ad4-854f-4474be63ccbe,6cf0828daa8260edf86a44f2266c0a390964ed0be01937aecf0f1a1ee91563be,Mary,Garrett,Data Engineer,Bray Inc,mary.garrett@miller-williams.net,+1-435-981-8236x49801,Open - Not Contacted,Phone Inquiry,Japan,2025-08-21
f7d50bda-a2dd-48b4-9932-67b211eb632e,6121e798457cf57861fcdc78f95c9327ae77ed511fdd0c06d0facdcf0d348dc0,James,Anderson,VP,Sexton-Obrien,james.anderson@brady.info,550-649-2856,Working - Contacted,Partner,Central African Republic,2025-09-25
2894499c-54b0-431e-af48-5d54d5a54292,177586887cd810223d5c4c90e806fcc928902e7a57dc8608409fd69e82428fdc,Kelly,Thomas,Data Engineer,"Lamb, Brooks and Brown",kelly.thomas@king.com,543.293.2003,Working - Contacted,Web,Bouvet Island (Bouvetoya),2024-10-10T21:30:23Z
5cc6f64f-e6e5-4fa7-867a-352d01ddfa85,b48c5c8bbd4f6541a949648f5e2bbc219e9866277759c7aec04209331c342a4c,Christopher,Thomas,Data Engineer,"Bennett, Hayes and Petersen",christopher.thomas@potts-cox.com,307.302.6025,working - contacted,Advertisement,Macedonia,2025-01-02T21:30:23Z
c1118721-93f2-4917-8149-b9402fe9b2c4,151b0f4136361c2f3ce3447f0e057a1935ef7389d847f28411a6297a45c4f9f7,Henry,Smith,Data Engineer,Schmidt-Ball,henry.smith@gentry-knapp.com,044.270.7261,Closed - Not Converted,,Kenya,2025-08-12
a0a1ae8e-a639-4677-919d-84c6c7c91bdd,69d83382a050deb67584af5c3825ce50ae81ca305abec0700a6ade518a9d704c,Lori,Dean,Engineer,Blair-Simmons,lori.dean@mosley.biz,053-551-7479x1497,Open - Not Contacted,Referral,Vietnam,2025-03-26
0e8b1882-e2ff-4546-b1c5-d4be890b2f60,4b89cd5b60f1c5edd84697302f8ec97623106a596d969db2a548dcd139a86686,Nicholas,Brewer,Data Engineer,"Cox, Griffith And Thomas",nicholas.brewer@ramirez.info,555.996.8889x007,working - contacted,Referral,Tajikistan,2025-05-18T21:30:23Z
c62c7a3f-8c91-4fc7-802f-c88878b7cbd1,c8b612bbe9372e8a0eb873816575f65fbe0aa6c1396ac95d122b81461a62ef91, Matthew ,Rios,Data Engineer,Fuller-Howard,matthew.rios@smith-hubbard.com,,Closed - Converted,Partner,Belarus,2025-04-21T21:30:23Z
cd5089d5-f4ce-4048-be8b-7c30e786ae83,8f2057fdb891599b00d79da857108ddaa1ab36e5d6c30f9d82c70edb897669f2,Julie,Mccullough,VP,Anderson and Sons,julie.mccullough@wilkins-cannon.com,(330)909-0369x896,Open - Not Contacted,Advertisement,Andorra,08/01/2025
1725af88-3d90-4d3f-907a-536c2f3643a6,648b053641c1c7b85582c37413f105fc3bfb8a1e2ad297c9a51ebcf699d9d418,Brandon,Morris,Data Engineer,Taylor-Ortiz,brandon.morris@myers-hooper.info,001-171-293-3721x74931,working - contacted,Web,Macao,11/29/2024
e9415971-f6c3-4fe1-890e-e34c4b8aab7e,e7e2df28271d335c518014bd7762f2f367a808a3e61171fe9f554b6fb14fe62c,Cody,Parrish,Engineer,Anderson Plc,cody.parrish@flores-benton.com,,Closed - Converted,Advertisement,Cape Verde,2025-02-01
6a75b950-f71f-4069-99c6-273a5e77e368,02a46664c5cdc35b7cbe679113283f4aa093747c7440a405edc7296539a3849f,Kimberly,Lynn,CTO,"Pearson, Johnson and Olson",kimberly.lynn@strickland.net,001-772-616-1307x94433,Open - Not Contacted,Partner,Slovakia (Slovak Republic),2025-05-17T21:30:23Z
c815cf65-d48e-428a-89e8-12d286d43cfd,0cacccd694e9045a065cc052b78928de67839ecfa14adc69588b61618c307aa0,Rebecca,Burke,Engineer,Whitehead LLC,rebecca.burke@miller-jacobs.com,+1-878-593-0681,Working - Contacted,Referral,Bahrain,2025-06-01T21:30:23Z
4723faea-0d76-4385-ba32-bbdc6b298b36,e770b4de458eab7a88d0b40550043ce4223225d8695610018cddfc2880e24d74,Gabrielle,Rodriguez,Analyst,"Anderson, Melton and Roberts",gabrielle.rodriguez@ramos.com,295-159-9956x72356,Closed - Not Converted,Trade Show,Palau,09/21/2025
3423c912-816a-4783-bf28-9d88ad290af6,71e62f2451291a82b35a714f7a8a64f9e60a57accc543997ffc182f1b2feb288,Louis,Green,CTO,"Davis, Lambert and Hunt",louis.green@bradley.net,9506197815,Closed - Not Converted,Referral,Syrian Arab Republic,10/26/2024
